public	access_code_usage	code_id	public	access_codes	id
public	rvn_roi_approval_snapshots	decision_calculation_run_id	public	rvn_roi_calculation_runs	run_id
public	rvn_roi_assumption_outcomes	assumption_id	public	rvn_roi_assumptions	assumption_id
public	rvn_roi_assumption_outcomes	case_id	public	rvn_roi_cases	case_id
public	rvn_roi_assumption_outcomes	pir_id	public	rvn_roi_post_investment_reviews	pir_id
public	rvn_roi_assumptions	case_id	public	rvn_roi_cases	case_id
public	rvn_roi_baselines	case_id	public	rvn_roi_cases	case_id
public	rvn_roi_benefit_evidence_links	benefit_line_id	public	rvn_roi_benefit_lines	benefit_line_id
public	rvn_roi_benefit_evidence_links	case_id	public	rvn_roi_cases	case_id
public	rvn_roi_benefit_evidence_links	kpi_id	public	rvn_kpi_definitions	kpi_id
public	rvn_roi_benefit_evidence_links	pinned_kpi_definition_version_id	public	rvn_kpi_definition_versions	definition_version_id
public	rvn_roi_benefit_lines	case_id	public	rvn_roi_cases	case_id
public	rvn_roi_calculation_policy	case_id	public	rvn_roi_cases	case_id
public	rvn_roi_calculation_runs	case_id	public	rvn_roi_cases	case_id
public	rvn_roi_calculation_runs	scenario_id	public	rvn_roi_scenarios	scenario_id
public	rvn_roi_cases	current_actual_snapshot_id	public	rvn_roi_actual_snapshots	actual_snapshot_id
public	rvn_roi_cases	current_forecast_version_id	public	rvn_roi_forecast_versions	forecast_version_id
public	rvn_roi_cases	decision_calculation_run_id	public	rvn_roi_calculation_runs	run_id
public	rvn_roi_cases	initiative_id	public	initiatives	id
public	rvn_roi_cases	latest_approved_snapshot_id	public	rvn_roi_approval_snapshots	snapshot_id
public	rvn_roi_cases	original_approved_snapshot_id	public	rvn_roi_approval_snapshots	snapshot_id
public	rvn_roi_cost_lines	case_id	public	rvn_roi_cases	case_id
public	rvn_roi_finance_links	case_id	public	rvn_roi_cases	case_id
public	rvn_roi_finance_projections	case_id	public	rvn_roi_cases	case_id
public	rvn_roi_finance_projections	last_reconciliation_id	public	rvn_roi_finance_reconciliations	reconciliation_id
public	rvn_roi_finance_reconciliations	case_id	public	rvn_roi_cases	case_id
public	rvn_roi_finance_reconciliations	decision_policy_digest	public	rvn_finance_reconciliation_decisions	decision_policy_digest
public	rvn_roi_finance_reconciliations	decision_policy_version	public	rvn_finance_reconciliation_decisions	decision_policy_version
public	rvn_roi_finance_reconciliations	finance_link_id	public	rvn_roi_finance_links	link_id
public	rvn_roi_finance_reconciliations	organization_id	public	rvn_finance_reconciliation_decisions	organization_id
public	rvn_roi_finance_reconciliations	reconciliation_id	public	rvn_finance_reconciliation_decisions	reconciliation_id
public	rvn_roi_finance_reconciliations	terminal_decision_id	public	rvn_finance_reconciliation_decisions	decision_id
public	rvn_roi_finance_reconciliations	terminal_decision_status	public	rvn_finance_reconciliation_decisions	decision_status
public	rvn_roi_finance_reconciliations	terminal_decision_version	public	rvn_finance_reconciliation_decisions	decision_version
public	rvn_roi_forecast_versions	case_id	public	rvn_roi_cases	case_id
public	rvn_roi_forecast_versions	compared_against_snapshot_id	public	rvn_roi_approval_snapshots	snapshot_id
public	rvn_roi_post_investment_reviews	case_id	public	rvn_roi_cases	case_id
public	rvn_roi_risks	case_id	public	rvn_roi_cases	case_id
public	rvn_roi_scenario_overrides	scenario_id	public	rvn_roi_scenarios	scenario_id
public	rvn_roi_scenarios	case_id	public	rvn_roi_cases	case_id
public	rvn_roi_variance_causes	variance_id	public	rvn_roi_variances	variance_id
public	rvn_roi_variances	case_id	public	rvn_roi_cases	case_id
public	rvn_roi_variances	reference_actual_snapshot_id	public	rvn_roi_actual_snapshots	actual_snapshot_id
public	rvn_roi_variances	reference_approval_snapshot_id	public	rvn_roi_approval_snapshots	snapshot_id
public	rvn_roi_variances	reference_forecast_version_id	public	rvn_roi_forecast_versions	forecast_version_id
public	rvn_roi_visibility_governance	organization_id	public	organizations	id
public	sandbox_activity	sandbox_id	public	sandbox_projects	id
public	sandbox_exports	destination_project_id	public	projects	id
public	sandbox_exports	sandbox_id	public	sandbox_projects	id
public	sandbox_exports	user_id	public	users	id
public	sandbox_projects	organization_id	public	organizations	id
public	sandbox_projects	project_id	public	projects	id
public	schedule_executions	schedule_id	public	report_schedules	id
public	schedule_trigger_rules	schedule_id	public	report_schedules	id
public	seat_transactions	organization_id	public	organizations	id
public	seat_transactions	triggered_by_user_id	public	users	id
public	security_events	organization_id	public	organizations	id
public	security_events	user_id	public	users	id
public	security_settings	organization_id	public	organizations	id
public	sessions	project_id	public	projects	id
public	sessions	user_id	public	users	id
public	settings_audit_log	user_id	public	users	id
public	settings_templates	user_id	public	users	id
public	skills_gap_snapshots	organization_id	public	organizations	id
public	sms_delivery_log	user_id	public	users	id
public	sms_verification_codes	user_id	public	users	id
public	spending_alerts	organization_id	public	organizations	id
public	sso_configurations	organization_id	public	organizations	id
public	sso_sessions	organization_id	public	organizations	id
public	sso_sessions	sso_config_id	public	sso_configurations	id
public	sso_sessions	user_id	public	users	id
public	staffing_plan_roles	staffing_plan_id	public	staffing_plans	id
public	stakeholder_engagements	created_by	public	users	id
public	stakeholder_engagements	organization_id	public	organizations	id
public	stakeholder_engagements	project_id	public	projects	id
public	stakeholder_engagements	stakeholder_id	public	stakeholder_registry	id
public	stakeholder_registry	created_by	public	users	id
public	stakeholder_registry	organization_id	public	organizations	id
public	stakeholder_registry	user_id	public	users	id
public	status_reports	created_by	public	users	id
public	status_reports	organization_id	public	organizations	id
public	status_reports	project_id	public	projects	id
public	steerco_pack_recipients	pack_id	public	steerco_packs	id
public	studio_ai_sessions	document_id	public	studio_documents	id
public	studio_comments	author_id	public	users	id
public	studio_comments	document_id	public	studio_documents	id
public	studio_comments	resolved_by	public	users	id
public	studio_documents	created_by	public	users	id
public	studio_documents	linked_initiative_id	public	initiatives	id
public	studio_documents	linked_project_id	public	projects	id
public	studio_documents	linked_task_id	public	tasks	id
public	studio_documents	organization_id	public	organizations	id
public	studio_snapshots	created_by	public	users	id
public	studio_snapshots	document_id	public	studio_documents	id
public	studio_templates	created_by	public	users	id
public	studio_templates	organization_id	public	organizations	id
public	subscription_changes	approved_by	public	users	id
public	subscription_changes	from_plan_id	public	subscription_plans	id
public	subscription_changes	organization_id	public	organizations	id
public	subscription_changes	requested_by	public	users	id
public	subscription_changes	subscription_id	public	subscriptions	id
public	subscription_changes	to_plan_id	public	subscription_plans	id
public	subscription_events	organization_id	public	organizations	id
public	subscription_events	subscription_id	public	subscriptions	id
public	subscription_state_history	organization_id	public	organizations	id
public	subscriptions	organization_id	public	organizations	id
public	subscriptions	plan_id	public	subscription_plans	id
public	superadmin_audit_log	admin_user_id	public	users	id
public	superadmin_confirmed_actions	admin_id	public	users	id
public	superadmin_impersonation_sessions	admin_id	public	users	id
public	superadmin_impersonation_sessions	target_user_id	public	users	id
public	swot_proposals	tool_session_id	public	tool_sessions	id
public	sync_error_log	integration_id	public	integrations	id
public	sync_rate_limits	integration_id	public	integrations	id
public	system_feedback	user_id	public	users	id
public	task_comments	task_id	public	tasks	id
public	task_comments	user_id	public	users	id
public	task_dependencies	from_task_id	public	tasks	id
public	task_dependencies	to_task_id	public	tasks	id
public	task_history	task_id	public	tasks	id
public	task_labels	project_id	public	projects	id
public	tasks	assignee_id	public	users	id
public	tasks	custom_status_id	public	custom_statuses	id
public	tasks	escalated_to_id	public	users	id
public	tasks	organization_id	public	organizations	id
public	tasks	project_id	public	projects	id
public	tasks	reporter_id	public	users	id
public	team_members	team_id	public	teams	id
public	team_members	user_id	public	users	id
public	teams	lead_id	public	users	id
public	teams	organization_id	public	organizations	id
public	template_provenance_approval_receipts	organization_id	public	organizations	id
public	teresa_audit_log	proposal_id	public	teresa_proposals	id
public	teresa_handoff_results	proposal_id	public	teresa_proposals	id
public	threat_intelligence	blocked_by	public	users	id
public	threat_intelligence	organization_id	public	organizations	id
public	ticket_messages	ticket_id	public	support_tickets	id
public	token_ledger	actor_user_id	public	users	id
public	token_ledger	organization_id	public	organizations	id
public	token_transactions	organization_id	public	organizations	id
public	token_transactions	package_id	public	token_packages	id
public	token_transactions	user_id	public	users	id
public	tp_ai_usage	workspace_id	public	tp_workspace_settings	workspace_id
public	tp_attachments	field_id	public	tp_fields	id
public	tp_attachments	record_id	public	tp_records	id
public	tp_automation_actions	automation_id	public	tp_automations	id
public	tp_automation_runs	automation_id	public	tp_automations	id
public	tp_automations	base_id	public	tp_bases	id
public	tp_automations	table_id	public	tp_tables	id
public	tp_base_members	base_id	public	tp_bases	id
public	tp_cell_history	table_id	public	tp_tables	id
public	tp_connector_runs	connector_id	public	tp_connectors	id
public	tp_connectors	target_table_id	public	tp_tables	id
public	tp_dimensions	model_id	public	tp_governed_models	model_id
public	tp_dimensions	source_field_id	public	tp_fields	id
public	tp_dimensions	source_table_id	public	tp_tables	id
public	tp_distributions	base_id	public	tp_bases	id
public	tp_extension_installs	base_id	public	tp_bases	id
public	tp_extension_installs	extension_id	public	tp_extensions	id
public	tp_fields	table_id	public	tp_tables	id
public	tp_form_submissions	form_id	public	tp_forms	id
public	tp_form_submissions	table_id	public	tp_tables	id
public	tp_forms	embed_target_table_id	public	tp_tables	id
public	tp_forms	table_id	public	tp_tables	id
public	tp_governed_models	base_id	public	tp_bases	id
public	tp_interfaces	base_id	public	tp_bases	id
public	tp_kpi_definitions	model_id	public	tp_governed_models	model_id
public	tp_kpi_definitions	source_field_id	public	tp_fields	id
public	tp_kpi_definitions	source_table_id	public	tp_tables	id
public	tp_model_sources	model_id	public	tp_governed_models	model_id
public	tp_model_sources	table_id	public	tp_tables	id
public	tp_module_sync_results	model_id	public	tp_governed_models	model_id
public	tp_qa_reports	table_id	public	tp_tables	id
public	tp_qa_suggestion_dismissals	table_id	public	tp_tables	id
public	tp_record_comments	parent_id	public	tp_record_comments	id
public	tp_record_comments	table_id	public	tp_tables	id
public	tp_record_links	from_field_id	public	tp_fields	id
public	tp_record_links	from_record_id	public	tp_records	id
public	tp_record_links	to_record_id	public	tp_records	id
public	tp_record_provenance	connector_id	public	tp_connectors	id
public	tp_record_provenance	record_id	public	tp_records	id
public	tp_record_sources	record_id	public	tp_records	id
public	tp_record_watches	table_id	public	tp_tables	id
public	tp_records	table_id	public	tp_tables	id
public	tp_row_policies	condition_field_id	public	tp_fields	id
public	tp_row_policies	table_id	public	tp_tables	id
public	tp_schema_versions	base_id	public	tp_bases	id
public	tp_source_packs	table_id	public	tp_tables	id
public	tp_table_conversions	source_pack_id	public	tp_source_packs	id
public	tp_table_conversions	table_id	public	tp_tables	id
public	tp_table_syncs	source_table_id	public	tp_tables	id
public	tp_table_syncs	target_table_id	public	tp_tables	id
public	tp_tables	base_id	public	tp_bases	id
public	tp_views	table_id	public	tp_tables	id
public	tp_webhook_buffer	connector_id	public	tp_connectors	id
public	tp_webhook_payloads	webhook_id	public	tp_webhooks	id
public	tp_webhook_relays	base_id	public	tp_bases	id
public	tp_webhooks	base_id	public	tp_bases	id
public	transaction_readiness_scores	organization_id	public	organizations	id
public	transformation_case_artifact_links	source_proposal_id	public	transformation_stage_proposals	proposal_id
public	transformation_case_artifact_links	transformation_case_id	public	transformation_cases	transformation_case_id
public	transformation_case_audit_events	transformation_case_id	public	transformation_cases	transformation_case_id
public	transformation_cases	active_plan_id	public	transformation_plans	plan_id
public	transformation_final_output_governance	final_output_run_id	public	transformation_final_output_runs	run_id
public	transformation_final_output_governance	governed_proposal_version_id	public	v8_agent_proposal_versions	proposal_version_id
public	transformation_final_output_governance	transformation_case_id	public	transformation_cases	transformation_case_id
public	transformation_final_output_runs	transformation_case_id	public	transformation_cases	transformation_case_id
public	transformation_mobilization_owner_receipts	monitoring_definition_id	public	transformation_monitoring_definitions	monitoring_definition_id
public	transformation_monitoring_snapshots	monitoring_definition_id	public	transformation_monitoring_definitions	monitoring_definition_id
public	transformation_plan_steps	plan_id	public	transformation_plans	plan_id
public	transformation_plan_steps	transformation_case_id	public	transformation_cases	transformation_case_id
public	transformation_planning_intakes	converted_case_id	public	transformation_cases	transformation_case_id
public	transformation_plans	transformation_case_id	public	transformation_cases	transformation_case_id
public	transformation_project_team_audit_events	blueprint_version_id	public	transformation_project_team_blueprints	blueprint_version_id
public	transformation_project_team_blueprints	governed_proposal_version_id	public	v8_agent_proposal_versions	proposal_version_id
public	transformation_project_team_blueprints	transformation_case_id	public	transformation_cases	transformation_case_id
public	transformation_project_team_receipts	blueprint_version_id	public	transformation_project_team_blueprints	blueprint_version_id
public	transformation_result_gate_governance	governed_proposal_version_id	public	v8_agent_proposal_versions	proposal_version_id
public	transformation_result_gate_governance	transformation_case_id	public	transformation_cases	transformation_case_id
public	transformation_stage_proposals	governed_proposal_version_id	public	v8_agent_proposal_versions	proposal_version_id
public	transformation_stage_proposals	plan_id	public	transformation_plans	plan_id
public	transformation_stage_proposals	transformation_case_id	public	transformation_cases	transformation_case_id
public	transformation_template_conversion_receipts	canonical_run_id	public	v8_execution_runs	run_id
public	transformation_template_conversion_receipts	intake_id	public	transformation_planning_intakes	intake_id
public	transformation_template_conversion_receipts	plan_id	public	transformation_plans	plan_id
public	transformation_template_conversion_receipts	transformation_case_id	public	transformation_cases	transformation_case_id
public	trigger_fire_log	rule_id	public	schedule_trigger_rules	id
public	trigger_fire_log	schedule_id	public	report_schedules	id
public	trusted_devices	user_id	public	users	id
public	usage_records	organization_id	public	organizations	id
public	usage_records	user_id	public	users	id
public	user_2fa	user_id	public	users	id
public	user_achievements	user_id	public	users	id
public	user_activation_status	user_id	public	users	id
public	user_activity_summary	organization_id	public	organizations	id
public	user_activity_summary	user_id	public	users	id
public	user_adoption_metrics	organization_id	public	organizations	id
public	user_adoption_metrics	user_id	public	users	id
public	user_ai_preferences	user_id	public	users	id
public	user_ai_profiles	user_id	public	users	id
public	user_ai_settings	user_id	public	users	id
public	user_api_keys	organization_id	public	organizations	id
public	user_api_keys	user_id	public	users	id
public	user_appearance_preferences	user_id	public	users	id
public	user_availability	user_id	public	users	id
public	user_capabilities	capability_id	public	capabilities	id
public	user_collaboration_preferences	user_id	public	users	id
public	user_consents	organization_id	public	organizations	id
public	user_consents	user_id	public	users	id
public	user_contact	user_id	public	users	id
public	user_data_export_receipts	organization_id	public	organizations	id
public	user_data_export_receipts	request_id	public	data_export_requests	id
public	user_data_export_receipts	user_id	public	users	id
public	user_data_retention	user_id	public	users	id
public	user_experiments	user_id	public	users	id
public	user_gdpr_consents	user_id	public	users	id
public	user_goals	user_id	public	users	id
public	user_group_members	added_by	public	users	id
public	user_group_members	group_id	public	user_groups	id
public	user_group_members	user_id	public	users	id
public	user_groups	created_by	public	users	id
public	user_groups	organization_id	public	organizations	id
public	user_mfa	user_id	public	users	id
public	user_mfa_methods	user_id	public	users	id
public	user_onboarding	user_id	public	users	id
public	user_onboarding_progress	organization_id	public	organizations	id
public	user_onboarding_progress	user_id	public	users	id
public	user_points_ledger	user_id	public	users	id
public	user_productivity_preferences	user_id	public	users	id
public	user_profiles	user_id	public	users	id
public	user_radar_profiles	user_id	public	users	id
public	user_sessions	user_id	public	users	id
public	user_settings_history	user_id	public	users	id
public	user_settings_templates	user_id	public	users	id
public	user_token_balance	user_id	public	users	id
public	user_tooltips_seen	tooltip_id	public	onboarding_tooltips	id
public	user_tour_progress	tour_id	public	onboarding_tours	id
public	user_webhooks	user_id	public	users	id
public	user_work_preferences	user_id	public	users	id
public	users	organization_id	public	organizations	id
public	v8_action_proposals	execution_run_id	public	v8_execution_runs	run_id
public	v8_activity_feed	session_id	public	v8_workspace_sessions	session_id
public	v8_agent_branch_tasks	graph_id	public	v8_agent_work_graphs	graph_id
public	v8_agent_contradiction_resolutions	graph_id	public	v8_agent_work_graphs	graph_id
public	v8_agent_proposal_governance_events	proposal_version_id	public	v8_agent_proposal_versions	proposal_version_id
public	v8_agent_proposal_scope_reviews	proposal_version_id	public	v8_agent_proposal_versions	proposal_version_id
public	v8_agent_proposal_versions	supersedes_proposal_version_id	public	v8_agent_proposal_versions	proposal_version_id
public	v8_agent_quality_eval_cases	eval_run_id	public	v8_agent_quality_eval_runs	eval_run_id
public	v8_agent_resource_reservations	policy_id	public	v8_agent_resource_policies	policy_id
public	v8_agent_run_aliases	canonical_run_id	public	v8_agent_run_identities	canonical_run_id
public	v8_agent_run_identities	canonical_run_id	public	v8_execution_runs	run_id
public	v8_agent_template_governance_events	template_id	public	ai_playbook_template_versions	template_id
public	v8_agent_template_governance_events	version	public	ai_playbook_template_versions	version
public	v8_audit_entries	room_id	public	v8_collaboration_rooms	room_id
public	v8_calendar_items	source_id	public	v8_calendar_sources	calendar_source_id
public	v8_calendar_items_extended_itemtype	source_id	public	v8_calendar_sources	calendar_source_id
public	v8_calendar_sources	connection_id	public	integrations	id
public	v8_canary_configs	bundle_id	public	v8_release_bundles	bundle_id
public	v8_chat_action_proposals	underlying_proposal_id	v8	v8_action_proposals	proposal_id
public	v8_chat_execution_handoffs	context_snapshot_id	v8	v8_context_snapshots	snapshot_id
public	v8_chat_execution_handoffs	execution_run_id	v8	v8_execution_runs	run_id
public	v8_collaboration_events	room_id	public	v8_collaboration_rooms	room_id
public	v8_compliance_checks	session_id	public	v8_workspace_sessions	session_id
public	v8_consumer_tool_policies	tool_id	public	v8_tool_catalog	tool_id
public	v8_content_governance	session_id	public	v8_workspace_sessions	session_id
public	v8_context_snapshots	parent_snapshot_id	public	v8_context_snapshots	snapshot_id
public	v8_cross_module_activity	session_id	public	v8_workspace_sessions	session_id
public	v8_degraded_conditions	support_trace_id	public	v8_support_traces	trace_id
public	v8_deviation_records	kpi_id	public	v8_kpi_definitions	kpi_id
public	v8_eval_gates	bundle_id	public	v8_release_bundles	bundle_id
public	v8_facilitation_sessions	room_id	public	v8_collaboration_rooms	room_id
public	v8_initiative_decompositions	parent_id	public	v8_initiative_decompositions	decomposition_id
public	v8_initiative_materializations	entrypoint_id	public	v8_initiative_entrypoints	entrypoint_id
public	v8_kpi_definitions	canonical_kpi_id	public	initiative_kpis	id
public	v8_kpi_next_actions	kpi_id	public	v8_kpi_definitions	kpi_id
public	v8_kpi_next_actions	signal_id	public	v8_kpi_signals	signal_id
public	v8_kpi_signals	kpi_id	public	v8_kpi_definitions	kpi_id
public	v8_lane_execution_plans	decision_id	public	v8_lane_decisions	id
public	v8_memory_promotion_requests	source_entry_id	public	v8_working_memory_entries	entry_id
public	v8_mindmap_nodes	parent_id	public	v8_mindmap_nodes	id
public	v8_rebaseline_proposals	execution_run_id	public	v8_execution_runs	run_id
public	v8_release_bundles	preset_id	public	v8_prompt_presets	preset_id
public	v8_restore_requests	room_id	public	v8_collaboration_rooms	room_id
public	v8_restore_requests	safety_snapshot_id	public	v8_version_snapshots	snapshot_id
public	v8_restore_requests	target_version_snapshot_id	public	v8_version_snapshots	snapshot_id
public	v8_retrieval_traces	request_id	public	v8_retrieval_requests	request_id
public	v8_roi_realization_entries	kpi_id	public	v8_kpi_definitions	kpi_id
public	v8_rollback_records	bundle_id	public	v8_release_bundles	bundle_id
public	v8_rollback_records	previous_bundle_id	public	v8_release_bundles	bundle_id
public	v8_room_memberships	room_id	public	v8_collaboration_rooms	room_id
public	v8_room_presence	room_id	public	v8_collaboration_rooms	room_id
public	v8_run_state_transitions	run_id	public	v8_execution_runs	run_id
public	v8_session_module_links	session_id	public	v8_workspace_sessions	session_id
public	v8_superadmin_surfaces	domain_id	public	v8_superadmin_domains	domain_id
public	v8_surface_presence	room_id	public	v8_collaboration_rooms	room_id
public	v8_tenant_connector_installations	package_id	public	v8_connector_packages	package_id
public	v8_tool_action_governance	session_id	public	v8_tool_session_governance	session_id
public	v8_tool_invocation_log	tool_id	public	v8_tool_catalog	tool_id
public	v8_tool_invocation_traces	invocation_id	public	v8_tool_invocation_log	invocation_id
public	v8_tool_session_governance	tool_id	public	v8_shared_tools_registry	tool_id
public	v8_tools_v8_bridging_contracts	tool_id	public	v8_shared_tools_registry	tool_id
public	v8_version_snapshots	room_id	public	v8_collaboration_rooms	room_id
public	v8_webhook_deliveries	registration_id	public	v8_webhook_registrations	registration_id
public	valuation_snapshots	valuation_id	public	valuations	id
public	valuations	organization_id	public	organizations	id
public	verification_tokens	user_id	public	users	id
public	virtual_worker_conversations	worker_id	public	virtual_workers	id
public	virtual_worker_evaluations	worker_id	public	virtual_workers	id
public	virtual_worker_insights	worker_id	public	virtual_workers	id
public	virtual_worker_knowledge_assignments	worker_id	public	virtual_workers	id
public	virtual_worker_messages	conversation_id	public	virtual_worker_conversations	id
public	virtual_worker_profiles	worker_id	public	virtual_workers	id
public	virtual_worker_releases	evaluation_id	public	virtual_worker_evaluations	id
public	virtual_worker_releases	profile_id	public	virtual_worker_profiles	id
public	virtual_worker_releases	worker_id	public	virtual_workers	id
public	watchlist_items	user_id	public	users	id
public	webhook_deliveries	webhook_id	public	webhooks	id
public	webhook_subscriptions	organization_id	public	organizations	id
public	webhooks	created_by	public	users	id
public	webhooks	organization_id	public	organizations	id
public	white_label_assets	organization_id	public	organizations	id
public	white_label_config	organization_id	public	organizations	id
public	work_canvas_versions	draft_id	public	work_canvas_drafts	id
public	workstreams	owner_id	public	users	id
public	workstreams	project_id	public	projects	id
v8	v8_action_proposals	execution_run_id	v8	v8_execution_runs	run_id
v8	v8_activity_feed	session_id	v8	v8_workspace_sessions	session_id
v8	v8_audit_entries	room_id	v8	v8_collaboration_rooms	room_id
v8	v8_canary_configs	bundle_id	v8	v8_release_bundles	bundle_id
v8	v8_chat_action_proposals	underlying_proposal_id	v8	v8_action_proposals	proposal_id
v8	v8_chat_execution_handoffs	context_snapshot_id	v8	v8_context_snapshots	snapshot_id
v8	v8_chat_execution_handoffs	execution_run_id	v8	v8_execution_runs	run_id
v8	v8_collaboration_events	room_id	v8	v8_collaboration_rooms	room_id
v8	v8_compliance_checks	session_id	v8	v8_workspace_sessions	session_id
v8	v8_consumer_tool_policies	tool_id	v8	v8_tool_catalog	tool_id
v8	v8_content_governance	session_id	v8	v8_workspace_sessions	session_id
v8	v8_context_snapshots	parent_snapshot_id	v8	v8_context_snapshots	snapshot_id
v8	v8_cross_module_activity	session_id	v8	v8_workspace_sessions	session_id
v8	v8_degraded_conditions	support_trace_id	v8	v8_support_traces	trace_id
v8	v8_deviation_records	kpi_id	v8	v8_kpi_definitions	kpi_id
v8	v8_eval_gates	bundle_id	v8	v8_release_bundles	bundle_id
v8	v8_facilitation_sessions	room_id	v8	v8_collaboration_rooms	room_id
v8	v8_initiative_decompositions	parent_id	v8	v8_initiative_decompositions	decomposition_id
v8	v8_initiative_materializations	entrypoint_id	v8	v8_initiative_entrypoints	entrypoint_id
v8	v8_kpi_finance_reconciliations	kpi_id	v8	v8_kpi_definitions	kpi_id
v8	v8_memory_promotion_requests	source_entry_id	v8	v8_working_memory_entries	entry_id
v8	v8_rebaseline_proposals	execution_run_id	v8	v8_execution_runs	run_id
v8	v8_release_bundles	preset_id	v8	v8_prompt_presets	preset_id
v8	v8_restore_requests	room_id	v8	v8_collaboration_rooms	room_id
v8	v8_restore_requests	safety_snapshot_id	v8	v8_version_snapshots	snapshot_id
v8	v8_restore_requests	target_version_snapshot_id	v8	v8_version_snapshots	snapshot_id
v8	v8_retrieval_traces	request_id	v8	v8_retrieval_requests	request_id
v8	v8_roi_realization_entries	kpi_id	v8	v8_kpi_definitions	kpi_id
v8	v8_rollback_records	bundle_id	v8	v8_release_bundles	bundle_id
v8	v8_rollback_records	previous_bundle_id	v8	v8_release_bundles	bundle_id
v8	v8_room_memberships	room_id	v8	v8_collaboration_rooms	room_id
v8	v8_room_presence	room_id	v8	v8_collaboration_rooms	room_id
v8	v8_run_state_transitions	run_id	v8	v8_execution_runs	run_id
v8	v8_session_module_links	session_id	v8	v8_workspace_sessions	session_id
v8	v8_superadmin_surfaces	domain_id	v8	v8_superadmin_domains	domain_id
v8	v8_surface_presence	room_id	v8	v8_collaboration_rooms	room_id
v8	v8_tenant_connector_installations	package_id	v8	v8_connector_packages	package_id
v8	v8_tool_action_governance	session_id	v8	v8_tool_session_governance	session_id
v8	v8_tool_invocation_log	tool_id	v8	v8_tool_catalog	tool_id
v8	v8_tool_invocation_traces	invocation_id	v8	v8_tool_invocation_log	invocation_id
v8	v8_tool_session_governance	tool_id	v8	v8_shared_tools_registry	tool_id
v8	v8_tools_v8_bridging_contracts	tool_id	v8	v8_shared_tools_registry	tool_id
v8	v8_version_snapshots	room_id	v8	v8_collaboration_rooms	room_id
